time	ctime	afmax	afmean	afrms	afxa	afya	aasp	efsp	aaxsx	efxsx	aaxsy	efxsy	efxs	ektc	ekrc	ekac	ekte	ekre	ekae	cft	sfxy	sfth	cmf	afxrms	afyrms	afzrms	ekrate	efktc	efkte	efkrate	cut	scix	sthe	sad	srd	crpm	ccrpm	cfr	ccfr	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	echtlevel	easp	easpfq	esound	esoundfq	
260402 18:41:40.630	1047.400						7.450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	2.047	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:40.730	1047.500						7.546	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	1.620	3.000	17.000	600.000	1747.000	1.000	1.000	5.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:40.830	1047.600						7.531	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	200.000	200.000	32.750	-15.287	1.300	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:40.930	1047.700						7.563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	0.980	3.000	17.000	600.000	1747.000	1.000	1.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:41.030	1047.800						7.587	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	200.000	200.000	32.750	-15.287	0.660	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:41.130	1047.900						7.457	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	200.000	200.000	32.750	-15.287	0.233	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:41.230	1048.000						7.514	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	0.020	3.000	17.000	600.000	1747.000	1.000	1.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:41.330	1048.100						7.590	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	200.000	200.000	32.750	-15.287	-0.407	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:41.430	1048.200						7.554	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	-0.620	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:41.530	1048.300						7.594	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	-1.047	3.000	17.000	600.000	1747.000	1.000	1.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:41.630	1048.400						7.586	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	200.000	200.000	32.750	-15.287	-1.367	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:41.730	1048.500						7.483	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	-1.687	3.000	17.000	600.000	1747.000	1.000	1.000	4.000	31.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:41.830	1048.600						7.569	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	200.000	200.000	32.750	-15.287	-2.007	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:41.930	1048.700						7.610	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	-2.327	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:42.030	1048.800						7.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	-2.647	3.000	17.000	600.000	1747.000	1.000	1.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:42.130	1048.900						7.613	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	200.000	200.000	32.750	-15.287	-3.073	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:42.230	1049.000						7.570	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	-3.287	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:42.330	1049.100						7.495	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	-3.713	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:42.430	1049.200						7.579	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	200.000	200.000	32.750	-15.287	-3.927	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:42.530	1049.300						7.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	-4.353	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:42.630	1049.400						7.522	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	200.000	200.000	32.750	-15.287	-4.673	3.000	17.000	600.000	1747.000	1.000	0.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:42.730	1049.500						7.545	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	200.000	300.000	32.750	-15.287	-4.986	3.000	17.000	600.000	1748.000	1.000	0.000	4.000	31.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:42.830	1049.600						7.463	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	292.000	300.000	32.450	-15.681	-5.000	3.000	17.000	600.000	1749.000	1.000	3.000	9.000	39.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:42.930	1049.700						7.475	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	32.450	-16.001	-5.000	3.000	17.000	600.000	1749.000	1.000	3.000	8.000	39.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:43.030	1049.800						7.566	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	32.450	-16.641	-5.000	3.000	17.000	600.000	1749.000	1.000	2.000	7.000	39.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:43.130	1049.900						7.565	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	32.450	-16.961	-5.000	3.000	17.000	600.000	1749.000	1.000	2.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:43.230	1050.000						7.532	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	32.450	-17.601	-5.000	3.000	17.000	600.000	1749.000	1.000	2.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:43.330	1050.100						7.504	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	32.450	-18.081	-5.000	3.000	17.000	600.000	1749.000	1.000	2.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:43.430	1050.200						7.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	32.450	-18.561	-5.000	3.000	17.000	600.000	1749.000	1.000	2.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:43.530	1050.300						7.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	32.449	-19.041	-5.000	3.000	17.000	600.000	1750.000	1.000	2.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:43.630	1050.400						7.586	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	32.429	-19.520	-5.000	3.000	17.000	600.000	1750.000	1.000	6.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:43.730	1050.500						7.610	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	32.409	-20.000	-5.000	3.000	17.000	600.000	1751.000	1.000	6.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:43.830	1050.600						7.522	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	32.349	-20.476	-5.000	3.000	17.000	600.000	1751.000	1.000	6.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:43.930	1050.700						7.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	32.259	-21.109	-5.000	3.000	17.000	600.000	1752.000	1.000	7.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:44.030	1050.800						7.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	32.193	-21.423	-5.000	3.000	17.000	600.000	1752.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:44.130	1050.900						7.575	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	32.054	-22.047	-5.000	3.000	17.000	600.000	1753.000	1.000	7.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:44.230	1051.000						7.609	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	31.871	-22.660	-5.000	3.000	17.000	600.000	1753.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:44.330	1051.100						7.549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	31.774	-22.965	-5.000	3.000	17.000	600.000	1754.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:44.430	1051.200						7.493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	31.542	-23.561	-5.000	3.000	17.000	600.000	1754.000	1.000	5.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:44.530	1051.300						7.557	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	31.422	-23.858	-5.000	3.000	17.000	600.000	1755.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:44.630	1051.400						7.567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	31.141	-24.433	-5.000	3.000	17.000	600.000	1755.000	1.000	6.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:44.730	1051.500						7.589	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	30.918	-24.857	-5.000	3.000	17.000	600.000	1756.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:44.830	1051.600						7.613	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	30.754	-25.132	-5.000	3.000	17.000	600.000	1756.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:44.930	1051.700						7.466	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	30.417	-25.676	-5.000	3.000	17.000	600.000	1757.000	1.000	7.000	6.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:45.030	1051.800						7.489	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	30.231	-25.936	-5.000	3.000	17.000	600.000	1757.000	1.000	5.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:45.130	1051.900						7.563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	29.852	-26.452	-5.000	3.000	17.000	600.000	1758.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:45.230	1052.000						7.564	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	29.438	-26.940	-5.000	3.000	17.000	600.000	1758.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:45.330	1052.100						7.555	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	29.227	-27.180	-5.000	3.000	17.000	600.000	1759.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:45.430	1052.200						7.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	28.774	-27.633	-5.000	3.000	17.000	600.000	1759.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:45.530	1052.300						7.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	28.424	-27.960	-5.000	3.000	17.000	600.000	1760.000	1.000	5.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:45.630	1052.400						7.581	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	28.057	-28.270	-5.000	3.000	17.000	600.000	1760.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:45.730	1052.500						7.602	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	27.682	-28.569	-5.000	3.000	17.000	600.000	1761.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:45.830	1052.600						7.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	27.292	-28.848	-5.000	3.000	17.000	600.000	1761.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:45.930	1052.700						7.576	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	26.895	-29.118	-5.000	3.000	17.000	600.000	1762.000	1.000	6.000	6.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:46.030	1052.800						7.540	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	26.345	-29.445	-5.000	3.000	17.000	600.000	1762.000	1.000	6.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:46.130	1052.900						7.528	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	26.066	-29.601	-5.000	3.000	17.000	600.000	1763.000	1.000	6.000	6.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:46.230	1053.000						7.602	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	25.491	-29.882	-5.000	3.000	17.000	600.000	1763.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:46.330	1053.100						7.611	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	25.052	-30.075	-5.000	3.000	17.000	600.000	1764.000	1.000	6.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:46.430	1053.200						7.570	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	24.605	-30.250	-5.000	3.000	17.000	600.000	1764.000	1.000	5.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:46.530	1053.300						7.555	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	24.153	-30.409	-5.000	3.000	17.000	600.000	1765.000	1.000	6.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:46.630	1053.400						7.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	23.846	-30.500	-5.000	3.000	17.000	600.000	1765.000	1.000	5.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:46.730	1053.500						7.564	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	23.229	-30.669	-5.000	3.000	17.000	600.000	1766.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:46.830	1053.600						7.607	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	22.602	-30.800	-5.000	3.000	17.000	600.000	1767.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:46.930	1053.700						7.601	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	22.287	-30.854	-5.000	3.000	17.000	600.000	1767.000	1.000	6.000	6.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:47.030	1053.800						7.540	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	200.000				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	6000.000	6000.000	300.000	300.000	21.652	-30.934	-5.000	3.000	17.000	600.000	1767.000	1.000	6.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:47.130	1053.900						7.494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	21.334	-30.964	-5.000	3.000	17.000	600.000	1768.000	1.000	6.000	7.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:41:47.230	1054.000						7.543	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	199.967				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5999.000	6000.000	300.000	300.000	20.695	-30.991	-5.000	3.000	17.000	600.000	1768.000	1.000	5.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
